State,District,Area,Candidate Name,Party,Votes,Winner,Featured,Result Final,Image URL,Slug,Total Counted Votes,Total Cast Votes,Result Status
Sudurpashchim Province,Kailali,Area 5,Anand Bahadur Chand,राष्ट्रिय स्वतन्त्र पार्टी,31953,True,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/339984.jpg,anand-bahadur-chand-a156,62147,0,RESULT_ANNOUNCED
Sudurpashchim Province,Kailali,Area 5,Nar Narayan Shah,नेपाली काँग्रेस,11958,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340383.jpg,nar-narayan-shah-a156,62147,0,RESULT_ANNOUNCED
Sudurpashchim Province,Kailali,Area 5,Prem Bahadur Ale,नेपाली कम्युनिष्ट पार्टी,7876,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340246.jpg,prem-bahadur-ale-a156,62147,0,RESULT_ANNOUNCED
Sudurpashchim Province,Darchula,Area 1,Ganesh Singh Thagunna,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),18891,True,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340502.jpg,ganesh-singh-thagunna-a157,47890,49968,RESULT_ANNOUNCED
Sudurpashchim Province,Darchula,Area 1,Dharmananda Joshi,नेपाली काँग्रेस,15836,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/341414.jpg,dharmananda-joshi-a157,47890,49968,RESULT_ANNOUNCED
Sudurpashchim Province,Darchula,Area 1,Rajesh Singh Samant (Saud),राष्ट्रिय स्वतन्त्र पार्टी,8936,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/339773.jpg,rajesh-singh-samant-saud-a157,47890,49968,RESULT_ANNOUNCED
Sudurpashchim Province,Baitadi,Area 1,Hari Mohan Bhandari,राष्ट्रिय स्वतन्त्र पार्टी,22134,True,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340516.jpg,hari-mohan-bhandari-a158,67730,73148,RESULT_ANNOUNCED
Sudurpashchim Province,Baitadi,Area 1,Chatur Bahadur Chand,नेपाली काँग्रेस,18194,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/339985.jpg,chatur-bahadur-chand-a158,67730,73148,RESULT_ANNOUNCED
Sudurpashchim Province,Baitadi,Area 1,Damodar Bhandari,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),17091,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/339601.jpg,damodar-bhandari-a158,67730,73148,RESULT_ANNOUNCED
Sudurpashchim Province,Dadeldhura,Area 1,Tara Prasad Joshi,राष्ट्रिय स्वतन्त्र पार्टी,19131,True,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340545.jpg,tara-prasad-joshi-a159,43067,45909,RESULT_ANNOUNCED
Sudurpashchim Province,Dadeldhura,Area 1,Nain Singh Mahar,नेपाली काँग्रेस,12121,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/341455.jpg,nain-singh-mahar-a159,43067,45909,RESULT_ANNOUNCED
Sudurpashchim Province,Dadeldhura,Area 1,Mann Singh Mal,नेपाली कम्युनिष्ट पार्टी,6834,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340669.jpg,mann-singh-mal-a159,43067,45909,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 1,Janak Singh Dhami,राष्ट्रिय स्वतन्त्र पार्टी,24332,True,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/339943.jpg,janak-singh-dhami-a160,57051,61074,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 1,Bina Magar,नेपाली कम्युनिष्ट पार्टी,11110,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340979.jpg,bina-magar-a160,57051,61074,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 1,Gopi Prasad Upadhyay,नेपाली काँग्रेस,8467,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/341563.jpg,gopi-prasad-upadhyay-a160,57051,61074,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 2,Deepak Raj Bohra,राष्ट्रिय स्वतन्त्र पार्टी,33952,True,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340896.jpg,deepak-raj-bohra-a161,61117,64881,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 2,Narayan Prakash Saud,नेपाली काँग्रेस,10827,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/341026.jpg,narayan-prakash-saud-a161,61117,64881,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 2,Bachan Bahadur Singh,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),6418,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/341210.jpg,bachan-bahadur-singh-a161,61117,64881,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 3,Gyanendra Singh Mahata,राष्ट्रिय स्वतन्त्र पार्टी,27118,True,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340127.jpg,gyanendra-singh-mahata-a162,53546,0,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 3,Hari Prasad Bohra,नेपाली काँग्रेस,9443,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/342171.jpg,hari-prasad-bohra-a162,53546,0,RESULT_ANNOUNCED
Sudurpashchim Province,Kanchanpur,Area 3,Deepak Prakash Bhatt,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),7575,False,False,False,https://file-r2.hamropatro.com/election-images/2082/candidates/340422.jpg,deepak-prakash-bhatt-a162,53546,0,RESULT_ANNOUNCED
